filename,file_path,blood_type,fingerprint_type,confidence,P_Arc,P_Whorl,P_Loop
cluster_1_1007.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1007.BMP,A-,Loop,0.37573662,0.30139768,0.3228657,0.37573662
cluster_1_1211.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1211.BMP,A-,Loop,0.35139135,0.34044632,0.30816236,0.35139135
cluster_1_1429.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1429.BMP,A-,Loop,0.35151595,0.30632424,0.34215975,0.35151595
cluster_1_2039.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_2039.BMP,A-,Loop,0.4130921,0.26279774,0.3241101,0.4130921
cluster_1_202.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_202.BMP,A-,Whorl,0.35608053,0.32911286,0.35608053,0.3148066
cluster_1_1814.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1814.BMP,A-,Loop,0.4024051,0.28344107,0.31415385,0.4024051
cluster_1_2032.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_2032.BMP,A-,Loop,0.40676692,0.29008594,0.30314717,0.40676692
cluster_1_1525.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1525.BMP,A-,Whorl,0.36228904,0.33628184,0.36228904,0.30142918
cluster_1_2089.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_2089.BMP,A-,Whorl,0.3525555,0.31389078,0.3525555,0.3335537
cluster_1_1943.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1943.BMP,A-,Loop,0.40216598,0.3047595,0.29307458,0.40216598
cluster_1_1626.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1626.BMP,A-,Arc,0.38065612,0.38065612,0.33542535,0.2839185
cluster_1_2011.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_2011.BMP,A-,Loop,0.43511617,0.25032872,0.3145551,0.43511617
cluster_1_1583.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1583.BMP,A-,Arc,0.35518447,0.35518447,0.30629984,0.33851567
cluster_1_2109.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_2109.BMP,A-,Loop,0.3863457,0.24580096,0.36785337,0.3863457
cluster_1_178.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_178.BMP,A-,Whorl,0.3462037,0.32857612,0.3462037,0.3252202
cluster_1_1652.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1652.BMP,A-,Whorl,0.36482874,0.32944095,0.36482874,0.30573034
cluster_1_2077.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_2077.BMP,A-,Loop,0.383044,0.2847367,0.33221933,0.383044
cluster_1_1853.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1853.BMP,A-,Loop,0.38469055,0.27508444,0.34022504,0.38469055
cluster_1_1630.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1630.BMP,A-,Loop,0.38732523,0.26484868,0.3478261,0.38732523
cluster_1_138.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_138.BMP,A-,Loop,0.37121108,0.29057422,0.33821467,0.37121108
cluster_1_1692.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1692.BMP,A-,Loop,0.4013837,0.29292208,0.30569428,0.4013837
cluster_1_129.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_129.BMP,A-,Whorl,0.36615518,0.30694997,0.36615518,0.32689488
cluster_1_132.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_132.BMP,A-,Loop,0.3731671,0.30005243,0.32678047,0.3731671
cluster_1_1893.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1893.BMP,A-,Loop,0.38988504,0.25883195,0.35128304,0.38988504
cluster_1_1449.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1449.BMP,A-,Loop,0.36495352,0.29617602,0.3388705,0.36495352
cluster_1_1474.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1474.BMP,A-,Loop,0.40515283,0.25812235,0.33672485,0.40515283
cluster_1_1452.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1452.BMP,A-,Loop,0.3795966,0.30519766,0.3152058,0.3795966
cluster_1_2002.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_2002.BMP,A-,Whorl,0.35350296,0.31205824,0.35350296,0.3344388
cluster_1_2095.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_2095.BMP,A-,Loop,0.3600185,0.31326157,0.3267199,0.3600185
cluster_1_1684.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1684.BMP,A-,Loop,0.41864148,0.29624602,0.28511256,0.41864148
cluster_1_1386.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1386.BMP,A-,Loop,0.3981606,0.31582457,0.2860148,0.3981606
cluster_1_1623.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1623.BMP,A-,Loop,0.38073903,0.30995363,0.30930737,0.38073903
cluster_1_2103.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_2103.BMP,A-,Whorl,0.3555768,0.2896982,0.3555768,0.35472497
cluster_1_1479.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1479.BMP,A-,Loop,0.34932956,0.3375153,0.31315508,0.34932956
cluster_1_1401.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1401.BMP,A-,Loop,0.39136088,0.23689452,0.3717446,0.39136088
cluster_1_2000.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_2000.BMP,A-,Whorl,0.3568519,0.29690903,0.3568519,0.34623912
cluster_1_1953.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1953.BMP,A-,Loop,0.37381062,0.29973158,0.32645786,0.37381062
cluster_1_1526.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1526.BMP,A-,Whorl,0.37721393,0.2598578,0.37721393,0.36292827
cluster_1_136.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_136.BMP,A-,Loop,0.36926958,0.30243418,0.32829624,0.36926958
cluster_1_1466.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1466.BMP,A-,Whorl,0.3893592,0.31541857,0.3893592,0.2952222
cluster_1_1954.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1954.BMP,A-,Whorl,0.3591898,0.30649862,0.3591898,0.33431157
cluster_1_1314.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1314.BMP,A-,Loop,0.39528224,0.28938976,0.31532797,0.39528224
cluster_1_172.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_172.BMP,A-,Loop,0.4059864,0.26080206,0.33321154,0.4059864
cluster_1_1827.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1827.BMP,A-,Loop,0.38186756,0.28745395,0.33067852,0.38186756
cluster_1_1930.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1930.BMP,A-,Loop,0.37477708,0.29074538,0.33447754,0.37477708
cluster_1_1297.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1297.BMP,A-,Loop,0.35106722,0.3065408,0.34239203,0.35106722
cluster_1_1939.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1939.BMP,A-,Loop,0.40956816,0.24352498,0.34690687,0.40956816
cluster_1_1437.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1437.BMP,A-,Loop,0.3644484,0.30262738,0.33292416,0.3644484
cluster_1_1511.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1511.BMP,A-,Loop,0.4036782,0.26451468,0.33180714,0.4036782
cluster_1_2028.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_2028.BMP,A-,Loop,0.41575927,0.26455918,0.31968153,0.41575927
cluster_1_2030.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_2030.BMP,A-,Loop,0.3790383,0.29680952,0.32415214,0.3790383
cluster_1_1804.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1804.BMP,A-,Loop,0.33806524,0.33242756,0.3295072,0.33806524
cluster_1_1791.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1791.BMP,A-,Loop,0.44930217,0.24800251,0.3026953,0.44930217
cluster_1_1539.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1539.BMP,A-,Loop,0.38652736,0.26644048,0.34703213,0.38652736
cluster_1_2079.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_2079.BMP,A-,Loop,0.3585847,0.30370086,0.3377145,0.3585847
cluster_1_131.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_131.BMP,A-,Whorl,0.36147746,0.31484374,0.36147746,0.3236788
cluster_1_1694.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1694.BMP,A-,Loop,0.39976615,0.25490603,0.3453278,0.39976615
cluster_1_1744.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1744.BMP,A-,Loop,0.36862466,0.3361698,0.2952055,0.36862466
cluster_1_2098.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_2098.BMP,A-,Loop,0.3755662,0.3252189,0.29921493,0.3755662
cluster_1_1627.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1627.BMP,A-,Whorl,0.3496034,0.31566495,0.3496034,0.33473164
cluster_1_1897.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1897.BMP,A-,Loop,0.43666452,0.2498486,0.3134869,0.43666452
cluster_1_1818.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1818.BMP,A-,Loop,0.3727519,0.32110465,0.30614352,0.3727519
cluster_1_1697.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1697.BMP,A-,Arc,0.34376484,0.34376484,0.327352,0.32888317
cluster_1_1640.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1640.BMP,A-,Loop,0.35682926,0.32151768,0.32165304,0.35682926
cluster_1_1305.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1305.BMP,A-,Whorl,0.3480253,0.31964508,0.3480253,0.33232963
cluster_1_2073.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_2073.BMP,A-,Whorl,0.35825315,0.3118006,0.35825315,0.32994622
cluster_1_2046.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_2046.BMP,A-,Loop,0.35796177,0.3025678,0.33947042,0.35796177
cluster_1_2045.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_2045.BMP,A-,Whorl,0.36934388,0.3206289,0.36934388,0.3100272
cluster_1_1938.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1938.BMP,A-,Whorl,0.36184752,0.2838917,0.36184752,0.35426083
cluster_1_1485.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1485.BMP,A-,Whorl,0.36549854,0.31068793,0.36549854,0.32381356
cluster_1_2063.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_2063.BMP,A-,Loop,0.37918165,0.31268594,0.30813238,0.37918165
cluster_1_1558.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1558.BMP,A-,Whorl,0.3666861,0.31613505,0.3666861,0.31717885
cluster_1_1663.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1663.BMP,A-,Loop,0.3900277,0.26153785,0.34843442,0.3900277
cluster_1_1351.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1351.BMP,A-,Loop,0.36491686,0.30540827,0.32967484,0.36491686
cluster_1_1838.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1838.BMP,A-,Loop,0.40981632,0.26022083,0.32996288,0.40981632
cluster_1_2084.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_2084.BMP,A-,Loop,0.36873898,0.28919175,0.34206924,0.36873898
cluster_1_1597.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1597.BMP,A-,Loop,0.3726701,0.32760698,0.29972294,0.3726701
cluster_1_2106.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_2106.BMP,A-,Loop,0.40466985,0.30680302,0.28852713,0.40466985
cluster_1_171.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_171.BMP,A-,Loop,0.38370845,0.23352683,0.3827647,0.38370845
cluster_1_1789.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1789.BMP,A-,Whorl,0.35374814,0.33076507,0.35374814,0.31548682
cluster_1_200.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_200.BMP,A-,Loop,0.40825117,0.23850013,0.35324872,0.40825117
cluster_1_1717.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1717.BMP,A-,Loop,0.3785818,0.29640225,0.32501596,0.3785818
cluster_1_1997.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1997.BMP,A-,Whorl,0.35131937,0.30874154,0.35131937,0.3399391
cluster_1_1806.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1806.BMP,A-,Whorl,0.36008728,0.29122716,0.36008728,0.34868565
cluster_1_1621.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1621.BMP,A-,Loop,0.36690485,0.28661853,0.3464766,0.36690485
cluster_1_1289.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1289.BMP,A-,Loop,0.35995921,0.30772305,0.33231774,0.35995921
cluster_1_1518.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1518.BMP,A-,Loop,0.36534438,0.34299538,0.29166025,0.36534438
cluster_1_1488.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1488.BMP,A-,Loop,0.42454162,0.25350922,0.32194915,0.42454162
cluster_1_1364.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1364.BMP,A-,Loop,0.37435955,0.28867778,0.33696267,0.37435955
cluster_1_1709.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1709.BMP,A-,Loop,0.36745918,0.31472063,0.3178202,0.36745918
cluster_1_1317.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1317.BMP,A-,Loop,0.35970408,0.33313486,0.3071611,0.35970408
cluster_1_1752.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1752.BMP,A-,Whorl,0.36943802,0.32177803,0.36943802,0.30878398
cluster_1_1275.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1275.BMP,A-,Loop,0.39280525,0.33587173,0.27132303,0.39280525
cluster_1_1738.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1738.BMP,A-,Arc,0.3398399,0.3398399,0.33536896,0.32479116
cluster_1_1924.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1924.BMP,A-,Whorl,0.3811747,0.3123925,0.3811747,0.30643278
cluster_1_1572.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1572.BMP,A-,Loop,0.3619398,0.31847554,0.31958467,0.3619398
cluster_1_2037.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_2037.BMP,A-,Loop,0.37745008,0.279342,0.3432079,0.37745008
cluster_1_2043.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_2043.BMP,A-,Loop,0.36184973,0.2872117,0.3509386,0.36184973
cluster_1_1813.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1813.BMP,A-,Loop,0.41295958,0.26237017,0.32467028,0.41295958
cluster_1_1409.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1409.BMP,A-,Whorl,0.37566113,0.3098364,0.37566113,0.3145025
cluster_1_1650.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1650.BMP,A-,Whorl,0.36976257,0.32548866,0.36976257,0.30474877
cluster_1_1368.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1368.BMP,A-,Loop,0.40362403,0.26731896,0.32905707,0.40362403
cluster_1_1451.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1451.BMP,A-,Whorl,0.35239577,0.31932384,0.35239577,0.32828042
cluster_1_2068.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_2068.BMP,A-,Whorl,0.3575474,0.31298086,0.3575474,0.3294717
cluster_1_1371.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1371.BMP,A-,Loop,0.3537379,0.2960088,0.35025325,0.3537379
cluster_1_1403.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1403.BMP,A-,Arc,0.35459214,0.35459214,0.29315105,0.35225683
cluster_1_1909.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1909.BMP,A-,Loop,0.35770196,0.3020114,0.34028667,0.35770196
cluster_1_1424.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1424.BMP,A-,Loop,0.35994965,0.31741703,0.32263333,0.35994965
cluster_1_1606.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1606.BMP,A-,Loop,0.3859689,0.31326494,0.3007662,0.3859689
cluster_1_1324.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1324.BMP,A-,Loop,0.40634358,0.2985194,0.29513708,0.40634358
cluster_1_1416.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1416.BMP,A-,Loop,0.41589803,0.2852846,0.29881737,0.41589803
cluster_1_1905.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1905.BMP,A-,Loop,0.38637063,0.3086688,0.30496055,0.38637063
cluster_1_1969.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1969.BMP,A-,Whorl,0.34464207,0.34257185,0.34464207,0.31278613
cluster_1_1724.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1724.BMP,A-,Whorl,0.34743035,0.312069,0.34743035,0.34050068
cluster_1_1469.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1469.BMP,A-,Whorl,0.37288472,0.28704858,0.37288472,0.34006673
cluster_1_1532.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1532.BMP,A-,Loop,0.34921432,0.30796453,0.34282115,0.34921432
cluster_1_1751.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1751.BMP,A-,Whorl,0.36847302,0.28385448,0.36847302,0.34767246
cluster_1_1839.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1839.BMP,A-,Whorl,0.36521107,0.28227806,0.36521107,0.35251084
cluster_1_1455.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1455.BMP,A-,Whorl,0.3618607,0.28162825,0.3618607,0.35651106
cluster_1_1892.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1892.BMP,A-,Loop,0.37265158,0.30707946,0.32026893,0.37265158
cluster_1_1998.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1998.BMP,A-,Loop,0.36264026,0.31587225,0.32148743,0.36264026
cluster_1_2013.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_2013.BMP,A-,Loop,0.38568768,0.30297613,0.3113362,0.38568768
cluster_1_1516.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1516.BMP,A-,Loop,0.40877268,0.30217016,0.2890571,0.40877268
cluster_1_1519.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1519.BMP,A-,Loop,0.39270946,0.2724029,0.33488765,0.39270946
cluster_1_1925.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1925.BMP,A-,Whorl,0.3410765,0.33430088,0.3410765,0.3246227
cluster_1_1965.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1965.BMP,A-,Whorl,0.36797723,0.2740022,0.36797723,0.35802054
cluster_1_1863.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1863.BMP,A-,Loop,0.37658572,0.31099674,0.31241754,0.37658572
cluster_1_2017.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_2017.BMP,A-,Loop,0.3581206,0.3216351,0.3202443,0.3581206
cluster_1_1718.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1718.BMP,A-,Whorl,0.3383403,0.33317107,0.3383403,0.32848862
cluster_1_1891.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1891.BMP,A-,Whorl,0.3587385,0.30700245,0.3587385,0.334259
cluster_1_2057.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_2057.BMP,A-,Arc,0.33788526,0.33788526,0.33640558,0.32570916
cluster_1_1370.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1370.BMP,A-,Loop,0.42402697,0.2663877,0.30958536,0.42402697
cluster_1_176.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_176.BMP,A-,Whorl,0.3453784,0.3278947,0.3453784,0.32672697
cluster_1_1421.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1421.BMP,A-,Whorl,0.3828094,0.31308255,0.3828094,0.30410805
cluster_1_1926.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1926.BMP,A-,Whorl,0.3673244,0.32657886,0.3673244,0.30609667
cluster_1_1885.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1885.BMP,A-,Whorl,0.36900458,0.2762921,0.36900458,0.35470337
cluster_1_2099.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_2099.BMP,A-,Whorl,0.36004427,0.32300174,0.36004427,0.31695396
cluster_1_2102.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_2102.BMP,A-,Whorl,0.38470674,0.25090998,0.38470674,0.3643833
cluster_1_1509.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1509.BMP,A-,Whorl,0.36328545,0.31317195,0.36328545,0.3235426
cluster_1_2107.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_2107.BMP,A-,Loop,0.39264467,0.267369,0.33998635,0.39264467
cluster_1_1719.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1719.BMP,A-,Arc,0.3408004,0.3408004,0.32046556,0.33873397
cluster_1_2110.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_2110.BMP,A-,Whorl,0.36050472,0.29297188,0.36050472,0.34652337
cluster_1_1585.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1585.BMP,A-,Loop,0.3634931,0.28386074,0.35264617,0.3634931
cluster_1_1875.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1875.BMP,A-,Whorl,0.35150728,0.3196915,0.35150728,0.32880127
cluster_1_1287.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1287.BMP,A-,Whorl,0.35907474,0.32508558,0.35907474,0.31583968
cluster_1_1648.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1648.BMP,A-,Whorl,0.3872532,0.3198538,0.3872532,0.29289302
cluster_1_1971.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1971.BMP,A-,Loop,0.34862247,0.31754145,0.33383602,0.34862247
cluster_1_2093.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_2093.BMP,A-,Loop,0.3558303,0.28922278,0.35494697,0.3558303
cluster_1_2049.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_2049.BMP,A-,Whorl,0.37307274,0.2899918,0.37307274,0.3369355
cluster_1_1721.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1721.BMP,A-,Loop,0.34437993,0.31898952,0.33663052,0.34437993
cluster_1_1826.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1826.BMP,A-,Arc,0.34759787,0.34759787,0.31172693,0.34067518
cluster_1_1411.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1411.BMP,A-,Loop,0.39753813,0.27101538,0.33144653,0.39753813
cluster_1_1645.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1645.BMP,A-,Loop,0.37334755,0.289304,0.33734846,0.37334755
cluster_1_1989.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1989.BMP,A-,Loop,0.3522096,0.31229433,0.33549607,0.3522096
cluster_1_1383.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1383.BMP,A-,Loop,0.42582038,0.24939437,0.32478526,0.42582038
cluster_1_1807.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1807.BMP,A-,Loop,0.38476205,0.27378199,0.34145603,0.38476205
cluster_1_1934.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1934.BMP,A-,Loop,0.3578798,0.31055194,0.33156827,0.3578798
cluster_1_17.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_17.BMP,A-,Loop,0.3850801,0.360023,0.2548969,0.3850801
cluster_1_1817.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1817.BMP,A-,Loop,0.36479825,0.327376,0.30782568,0.36479825
cluster_1_1506.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/A-/cluster_1_1506.BMP,A-,Loop,0.37016046,0.27213505,0.35770446,0.37016046
